Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.09974633011355061,0.19949206175031747,0.09464559628342181,0.24274084365719123,0.06465696959740307,0.17624069717830879,0.06934123277412262,0.15976966571994825,0.07526604671171426,0.23952071077286263,0.06379326411362958,0.16259102742235174,0.041249085162923846,0.14148537114784696,0.02189280798459364,0.14756828960981336,0.938817334517281
2,0.07654021807954516,0.18257847772469926,0.13999164544780693,0.22718901492794089,0.10182807248900994,0.19635799837409382,0.05091403624450491,0.20126722816875378,0.0624804605025322,0.24739882877842806,0.05666047734113092,0.17992625897486866,0.031240230251266113,0.11359450746397044,0.03316714573620169,0.09886539949524732,0.8943554278160044
3,0.08176532924623317,0.2622362713483836,0.03990569667254133,0.2778759186193815,0.04789716226929118,0.1910824551119536,0.05163641623640408,0.2404438921743394,0.04309899385800597,0.19158864907716466,0.03756929034028801,0.15027691089955045,0.021161197695719596,0.16703469074720192,0.021818416521654317,0.17460870918188692,1.3102949943197244
4,0.061958383766893575,0.16544638455252672,0.08615121272505957,0.19692578367154778,0.06714069394591898,0.22430107454701823,0.11386202571516997,0.18677218391364728,0.05693101285758506,0.21188042223508566,0.04141685933988624,0.18000242839779362,0.05463111944997509,0.18300155224365935,0.03391583357603715,0.13566302906219582,0.9679857172469488
5,0.09173120015137623,0.22726880972174937,0.054461864120936065,0.20131320167403072,0.06815408147569828,0.25029672877707054,0.05791082874973025,0.15402621725970345,0.04922623596078027,0.17317721916663764,0.05238862357368827,0.21189702608835967,0.03281749064052021,0.1540259743631989,0.022932800037844,0.1983716982386762,1.140753750578853
6,0.10523457589154682,0.21883319240189453,0.06332738064605556,0.18476180716328502,0.10906838030230386,0.19707327254824422,0.07679088121103031,0.15551961490940028,0.09511078810133211,0.19426673314713877,0.051931150924615366,0.15085808447825447,0.0424864039027089,0.19118724026509243,0.015495494843409507,0.14805499926368762,0.8811098883539948
7,0.0842636666640893,0.22594200880559467,0.07690176827874702,0.18121135203629676,0.06437265248964069,0.3174147317193494,0.08426366666408933,0.21297586512590935,0.04940035848299334,0.1422183261501202,0.05896567738681782,0.12499150749277495,0.05606193613947729,0.19171163544045614,0.027020719213330498,0.10228412791031313,0.9974991093616293
8,0.09582926221645356,0.23168129694382952,0.054734450019770974,0.24814246601568293,0.05634663567238043,0.2551538315237353,0.0824491681177219,0.17507013530089915,0.044628941856648695,0.178514874851328,0.02736722500988551,0.13176663792524762,0.06388617481096906,0.18828831398584908,0.026394514794286422,0.139746070955312,1.0967272550037672
9,0.11779440794853277,0.25797088927474787,0.06893790605792513,0.2574106308292449,0.06412450758137629,0.22260677515052196,0.06873370094255248,0.16667571722710195,0.058897203974266364,0.18605296025902773,0.043612120306117406,0.18653300079336305,0.04228899415788402,0.11130338757526098,0.020190984604232524,0.12686681331784455,1.030840348854226
10,0.12569934354601636,0.25275218604204674,0.07316035210359781,0.23980329193691174,0.08931460260020183,0.1674406908058584,0.044657301300100934,0.19046264797224274,0.07560863851875511,0.15084770780111287,0.054397614487869395,0.12773142602047224,0.06167951031657492,0.15722935948846276,0.021774636253917654,0.16744069080585844,0.9074160017459321
11,0.07596014342554255,0.24433521721941473,0.07596014342554255,0.14251959621470547,0.09730883537983315,0.1946171161003584,0.11959363372364867,0.1417769482826351,0.07479389371787314,0.19337581156075606,0.07363459529621713,0.22213520030771766,0.05979681686182436,0.15966458193301694,9.74300575505087e-7,0.12452649225033804,0.8459019277378853
12,0.08078913720169661,0.19312705818581413,0.14838382309230733,0.21948926285610867,0.06683351631501586,0.20111282792835936,0.08569346153114904,0.11623356098525266,0.07632506834134706,0.12875114976437632,0.055705206677407054,0.20111895847515124,0.025455004709966447,0.27435838942946583,0.020879044883456748,0.10574452962312544,0.8798714744953077
13,0.08071842066042902,0.18292139285197423,0.05009951649385048,0.24936093582399313,0.08805638231710819,0.264167878943984,0.024714028239723414,0.20097627554049144,0.04402819115855409,0.14187437427602478,0.034362068369302425,0.13491951028717275,0.03311923510032095,0.2416228056492658,0.030342135423872922,0.19871684886393234,1.2291200444736772
14,0.09231865576052496,0.22304530200611333,0.06734942118558407,0.232183952652968,0.08358733387138734,0.2673391953224383,0.11025378880246672,0.198713752849793,0.06339747537215369,0.14811829363087056,0.05861545823716215,0.12882367848348114,0.045869323249539885,0.17593301417932777,1.2732045515312347e-6,0.10445008119163761,0.9572145406332595
