Num,F_1,F_2,F_3,F_4,Average
1,0.06132811864169632,0.0,0.6689964631197479,0.660965972010142,0.3478226384428965
2,0.5993017076038963,0.5263865033976344,0.7588219539805406,0.8647295749411393,0.6873099349808026
3,0.8554096847071375,0.5668965233984565,0.5667739200717553,0.289838170308519,0.569729574621467
4,0.9126137321954245,0.4730405407034885,0.6920483956264141,0.9315832034402238,0.7523214679913877
5,0.7482568472327867,0.9108207244342732,0.8056770326307474,0.06086870842084822,0.631405828179664
6,0.8189087024775601,0.544206533039904,0.7101290297732648,0.5892320158959674,0.665619070296674
7,0.20849104263693688,0.5357107087496487,0.5483673634933139,0.5376124794499196,0.4575453985824548
8,0.0,0.10901491474567371,0.5389408433380857,0.475124946331215,0.2807701761037436
9,0.8860571962094854,0.5400962905175494,0.6312654208740197,0.17768074415409638,0.5587749129387877
10,0.2519474439279873,0.708340695858315,0.8265343383891466,0.7019391795396005,0.6221904144287623
11,0.5756799000592736,0.5440089690210901,0.0,0.8054167684719602,0.481276409388081
12,0.25792299766792626,0.4040417327887077,0.0,0.3581009313496102,0.25501641545156106
13,0.5994808401403054,0.8484489502142566,0.0,0.40161363180158854,0.46238585553903766
14,0.7596234961698791,0.6039544502411259,0.0,0.3935418153538174,0.43927994044120555
15,0.6922769620189164,0.8964128182467237,0.808442540159009,0.31310947309678394,0.6775604483803582
16,0.878770970638234,0.70585306627561,0.7326920854297202,0.971347688730951,0.8221659527686288
17,0.5756799000592736,0.5440089690210901,0.0,0.8054167684719602,0.481276409388081
18,0.7611607089086438,0.8102266975091771,0.7168812237448614,0.3893233804341007,0.6693980026491958
19,0.48864600004245884,0.6582561351513964,0.3509855377067337,0.8540588893331507,0.5879866405584349
20,0.9083037451038803,0.5480930010646405,0.0,0.7524408554483488,0.5522094004042175
21,0.6563588534724736,0.6107902322876421,0.5699475700879579,0.7529034489983302,0.647500026211601
22,0.2519474439279873,0.708340695858315,0.8265343383891466,0.7019391795396005,0.6221904144287623
23,0.8096822629249497,0.3885100713969115,0.7151766333293091,0.6077521592032292,0.6302802817136
24,0.2519474439279873,0.7076201493982991,0.7617185187027835,0.6823459305358892,0.6009080106412398
25,0.7096870969742837,0.2661864195777212,0.3766865406512933,0.41741452385292427,0.44249364526405566
26,0.7596616963921198,0.8419667311957593,0.6375723610293658,0.4181875070763742,0.6643470739234048
27,0.7611607089086438,0.8102266975091771,0.7168812237448614,0.3893233804341007,0.6693980026491958
28,0.0,0.6656545995592155,0.5343637392359291,0.6763807702234581,0.46909977725465063
29,0.0,0.0,0.0,0.0,0.0
30,0.4097806997515578,0.2024721107861333,0.3463133628402219,0.6332020014665903,0.39794204371112585
31,0.1240833153476332,0.5182517346408946,0.0,0.8054167684719605,0.36193795461512207
32,0.7864328772253141,0.515998160519491,0.0,0.6898650905039589,0.498074032062191
33,0.0,0.10901491474567371,0.5389408433380857,0.475124946331215,0.2807701761037436
34,0.0,0.0,0.0,0.0,0.0
35,0.5605351695942904,0.0,0.7326111382397159,0.3090693431030101,0.4005539127342541
36,0.2386040008443162,0.1927364330696603,0.6861113547259853,0.6745208182456489,0.44799315172140264
37,0.3873847884696473,0.6321635295782984,0.8388702590373471,0.8274506169088275,0.67146729849853
38,0.8758415280737947,0.534800626863669,0.7286616657117745,0.32484470430666795,0.6160371312389765
39,0.6922769620189164,0.8964128182467237,0.808442540159009,0.31310947309678394,0.6775604483803582
40,0.0893277184809919,0.6188592020775971,0.2224128606465523,0.16912097479381907,0.2749301889997401
41,0.451814934741255,0.0,0.0,0.46054825430064,0.22809079726047377
42,0.7611607089086438,0.8102266975091771,0.7168812237448614,0.3893233804341007,0.6693980026491958
43,0.0,0.6656545995592155,0.5343637392359291,0.6763807702234581,0.46909977725465063
44,0.5780061230445293,0.6665035647176073,0.5820767747826682,0.613124226071269,0.6099276721540183
45,0.4387073526849463,0.816598127117192,0.77914825111809,0.24637534520826254,0.5702072690321227
46,0.7253688522006776,0.6580653603695051,0.0,0.858420122983591,0.5604635838884434
47,0.49345928184047566,0.13674002583192052,0.8291311952928261,0.49481146389944386,0.48853549171616656
48,0.7856808452204054,0.46303814753719386,0.5558007048004969,0.7444097835591227,0.6372323702793047
49,0.8540339468799852,0.5945726498564463,0.6308727938665993,0.2176114557877052,0.574272711597684
50,0.7192245168889548,0.6303495796620707,0.8291311952928261,0.49481146389944386,0.6683791889358239
51,0.44006134001548175,0.0,0.0,0.7248289495001145,0.29122257237889904
52,0.7229955494220133,0.3747167416144134,0.7449104042282955,0.5460128610318973,0.5971588890741548
53,0.49358822070935965,0.4779187652614382,0.0,0.37713988790014297,0.33716171846773524
54,0.7482568472327867,0.9108207244342732,0.8056770326307474,0.06086870842084822,0.631405828179664
55,0.7192245168889548,0.6303495796620707,0.8291311952928261,0.49481146389944386,0.6683791889358239
56,0.5909686580559994,0.7518513845842592,0.0,0.3950233791899785,0.43446085545755925
57,0.31624621735214564,0.0,0.7724393368780272,0.681220807101464,0.4424765903329092
58,0.9412927390189282,0.0,0.6643149162674944,0.5843651708505843,0.5474932065342517
59,0.6853293095471853,0.6863745165623163,0.696217204111114,0.08879890369463558,0.5391799834788128
60,0.9083037451038801,0.3603922509034603,0.6165316966189435,0.7524408554483488,0.6594171370186581
61,0.6922769620189164,0.8964128182467237,0.808442540159009,0.31310947309678394,0.6775604483803582
62,0.17648019635816561,0.14269579256056888,0.6441938340994567,0.5255842726266636,0.3722385239112137
63,0.876317092642819,0.48792795989978044,0.547116270685134,0.8608413640982082,0.6930506718314855
64,0.7611607089086438,0.8102266975091771,0.7168812237448614,0.3893233804341007,0.6693980026491958
65,0.7199907747098594,0.687831738830558,0.0,0.5386435635524688,0.4866165192732216
66,0.0,0.0,0.609834977895988,0.3424937063336716,0.2380821710574149
67,0.757508183281892,0.5640238173881015,0.6861113547259846,0.6745208182456487,0.6705410434104067
68,0.7856808452204054,0.46303814753719386,0.5558007048004969,0.7444097835591227,0.6372323702793047
69,0.8815457806406474,0.5327723134692784,0.7003970193562713,0.9421125551723485,0.7642069171596364
70,0.33114553517793416,0.11958505350493592,0.808442540159009,0.31310947309678533,0.3930706504846661
71,0.30386771693181525,0.7205465668265519,0.4196234819345889,0.434106313370729,0.4695360197659213
72,0.6104719804930427,0.0,0.8265343383891461,0.7019391795396005,0.5347363746054473
73,0.43046360887578955,0.16131514562370522,0.7201949157788108,0.6764838479347641,0.4971143795532674
74,0.451814934741255,0.0,0.0,0.46054825430064,0.22809079726047377
75,0.6498454194208243,0.07494641948672133,0.6704317682605282,0.579456246039882,0.4936699633019889
76,0.7596616963921198,0.5039876929011563,0.1037479048826681,0.4181875070763739,0.4463962003130795
77,0.7192245168889548,0.6303495796620707,0.8291311952928261,0.49481146389944386,0.6683791889358239
