Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.08339798864218032,0.22597976681052034,0.1667959772843607,0.23691571463740238,0.060672208617846016,0.11845785731870116,0.04595611169030458,0.23691514889488108,0.025096466627677273,0.20077128128592206,0.06354427725596733,0.2099569268079815,0.03061131942615523,0.13503810184961307,0.041698994321090185,0.11819185852939648,0.9644533122688365
2,0.08535922591822886,0.18659672486008697,0.06643703809608566,0.25338914924959033,0.08535922591822892,0.2409524139451379,0.0776653474660099,0.12158433225011912,0.06326725246180855,0.27615433280748164,0.054708996735907206,0.13441501548410106,0.02135308492624652,0.1708244872324,1.4744617098024383e-6,0.1619318981868576,1.0916967080315492
3,0.10359796354220638,0.22311183422753061,0.09473703661918897,0.12489291456531493,0.06052055483278955,0.24208161412682058,0.06513327477342276,0.23966313993244084,0.05179898177110319,0.20719566808976297,0.05230330281345117,0.1498575651807292,0.09556336871254145,0.1333508183136444,0.01002604574811692,0.14616591675093635,0.9326389423743594
4,0.12121480659898468,0.17764841803432538,0.10270419673873554,0.19553123301794684,0.07282364809551604,0.222696446813276,0.07090648994095614,0.19746449384755632,0.06113199979412766,0.20161001144131147,0.028749210514526127,0.14181262535017203,0.04040493553299492,0.21552675268144503,0.01813298745514525,0.13164174414298072,0.9678634506580274
5,0.05980913789175393,0.350416039377008,0.08368352065390923,0.1816668370702532,0.08597301894709337,0.16482198449208904,0.06167598926206315,0.16041329535283635,0.04298650947354673,0.22808996355506841,0.05578901376927277,0.22427393518465882,0.03367716620661861,0.13664147723727246,0.01858317399391065,0.11149893753264557,1.1156449396036636
6,0.12206903856408738,0.21492251266841317,0.09974589299876681,0.22104378570694758,0.06103451928204372,0.21656448062931904,0.04291836150724168,0.12993118993198458,0.07626122332330754,0.16134881436382842,0.03663453763836229,0.16631073788084139,0.014306120502413863,0.2241101867705317,0.01790242512990369,0.19489617310200713,1.0582557621077462
7,0.10329288408295315,0.1808042089998347,0.1176891636903267,0.27776364340513576,0.051646442041476545,0.22418729741877425,0.04025307264028609,0.17067449320098224,0.04293818830403396,0.21769012286174097,0.06912833486741397,0.20996606572714635,0.029277158748144093,0.0803732591696839,0.023537832738065385,0.16077783210400162,1.0444738457746
8,0.10656581756649734,0.15021090481381452,0.12395616272301034,0.21112752610619737,0.11536465204812009,0.1886099732551546,0.04693632418685684,0.18095871435566482,0.06049607217002198,0.16334488706104774,0.043266432741703956,0.2595979356552381,0.02503512576715161,0.21028252513423312,0.008683308552316919,0.10556363786297064,0.9393922084886419
9,0.10780805509673469,0.21171784216839795,0.13225457392835197,0.23256185375643723,0.073968927941326,0.2184983349573294,0.05706584254525231,0.20287676590810302,0.0857764737719235,0.1523749059283611,0.04408485797611735,0.13174219741860493,0.029343876115299258,0.1099700599223183,0.03643524512837836,0.17352018743706477,0.8665242949932332
10,0.13067357511943636,0.21556604520970654,0.15640686934826414,0.181951138728498,0.07365920484591612,0.17076241070196366,0.051348010835643235,0.3080873718170503,0.03682960242295807,0.16205288301243362,0.045852472091915036,0.10893054809902289,0.05797811161967268,0.18672926229324988,0.013281933372424466,0.0998905604818453,0.8679404406875402
11,0.07808527457534739,0.1654618364556763,0.10810646608496494,0.2924185100503157,0.057379253945221254,0.22951644198949284,0.06554930091472988,0.24310514776374217,0.03277465045736496,0.19591464338187603,0.0390426372876737,0.1923587856980511,0.04185159907878469,0.10482875964737821,0.01940341377669785,0.13420327889268313,1.115614807758431
12,0.12998549174349178,0.18619277887780425,0.1542034558799355,0.1991185687672928,0.06499274587174586,0.21363701783939126,0.059885583823358804,0.22023390925815658,0.06746513526797554,0.16250620017433046,0.059885583823358846,0.1524088367571874,9.766039882718967e-7,0.20635423704909409,0.03903128919092917,0.08409818907195932,0.8490994755904324
