Num,R_1,R_2,R_3,R_4,R_5,R_6,Average
1,0.9553215250501098,0.46890099782934735,0.3692553717037399,0.6635088939639526,0.7354757530184168,1.0,0.6987437569275944
2,0.2701429250421638,0.8027708202119241,0.7543165189838898,0.3489427598808935,0.34894275988089746,1.0,0.5875192973332948
3,0.7305823152767508,1.0,1.0,0.4995695100225311,1.0,1.0,0.8716919708832136
4,1.0,0.3112610352146344,0.5446603111103715,0.7532957047900187,0.702549509274352,1.0,0.718627760064896
5,0.6905777779235172,0.829710124873971,0.39966047173078206,0.8225924585280795,0.6274682794641543,1.0,0.7283348520867508
6,0.8506569510833486,0.8778110025540934,0.9609446032552607,1.0,0.8439872508944315,1.0,0.9222333012978557
7,0.6476063689160347,1.0,1.0,0.9707416722899118,1.0,0.9817168272483122,0.9333441447423764
8,1.0,1.0,0.64001349591941,0.5170051078910073,0.9324235721162857,1.0,0.8482403626544506
9,0.9011419494642424,0.945905237490932,0.9118879710447676,0.5502609119147804,1.0,1.0,0.8848660116524538
10,1.0,1.0,0.7515812118981213,0.8579108487615646,1.0,0.9657129390464887,0.9292008332843623
11,1.0,0.5899751977251795,0.27581542615440924,0.5885464261063287,0.9859022861421652,1.0,0.7400398893546805
12,1.0,1.0,0.5107785561519806,0.4842457060334389,0.8691919508841403,1.0,0.8107027021782599
13,1.0,1.0,0.5598177933802563,0.0,0.737044670180352,1.0,0.716143743926768
14,0.6926684669106906,0.8181436628026292,0.9551085419728134,0.0,0.8796252642920865,1.0,0.7242576559963699
15,1.0,1.0,0.6205479183565079,0.6596496750374037,0.7045871957502983,1.0,0.8307974648573683
16,1.0,0.8378619367166531,0.02755092700712568,0.5800233942997041,0.9870639616457672,1.0,0.7387500366115417
17,1.0,0.7640227647014811,0.5784780292631841,1.0,1.0,1.0,0.8904167989941109
18,0.5791265808831516,0.9195173535457947,0.6242954949029619,0.7153834567712157,0.6923474713796093,1.0,0.7551117262471222
19,0.8218477889616552,0.7121196526092757,0.702530341648171,0.6659237495961752,1.0,1.0,0.8170702554692127
