Index,Mean,Var,SD
P,0.47618156553193225,0.05419922821964247,0.23280727699030904
Q,0.5929815445372488,0.09300315806231568,0.3049641914427261
R,0.7864387608674418,0.06262802710026699,0.25025592320715806
F,0.6078133032544754,0.05806990918786463,0.24097698891774838
