Num,Q_1,Q_2,Q_3,Q_4,Q_5,Average
1,0.2702354768725083,0.6667111208639896,0.6075167779032663,0.36191336846043975,0.777740732613342,0.5368234953427092
2,0.9193371179712603,0.7483997292172441,0.3095142804353361,0.37788192409897503,0.14907765592799896,0.5008421415301629
3,1.0,0.7323617700050412,0.4683916875072425,0.458091173461541,1.0,0.731768926194765
4,0.9810911534995387,0.3023515827070323,0.6700550214672965,0.28762852423065766,0.3462647859348851,0.5174782135678819
5,0.0,0.0,0.10120622725085593,0.8557396769579303,0.7072647361517878,0.33284212807211483
6,0.0,0.5198263407943725,0.5080889085461922,0.20138380141261805,0.6957415863670505,0.3850081274240467
7,0.10726878519767373,0.15439237621289295,0.6469568563728165,0.8585886245776122,0.746475586680194,0.5027364458082378
8,0.5775393097274595,1.0,0.6932974517817891,0.5028053397782573,0.33267656986324023,0.6212637342301492
9,0.39938969037604616,0.6105681308768119,0.08007562986446146,0.6381549840287831,0.7733313377566414,0.5003039545805488
10,0.8453431742977617,0.6327939984539842,0.644046939148687,0.1313009402163362,0.3927155603734171,0.5292401224980373
11,0.5674053456803256,1.0,0.533538836582056,0.2697170632941498,0.5595823015221437,0.5860487094157352
12,0.6775833664547547,1.0,0.4686557685043426,0.7736310360067566,0.982854604372203,0.7805449550676113
13,0.13812707818119202,0.024058707956390875,0.13426474715843176,0.1935918610708226,0.4673235894709314,0.19147319676755373
14,0.6679423605042802,0.5495825220973445,0.5515765991208869,0.5341487031108969,0.8317658345291354,0.6270032038725087
15,1.0,0.7007138719974605,0.10624136684308544,0.7257871144224842,0.317267538160067,0.5700019782846194
16,0.9047444153529742,0.3899294721203043,0.5961339810273836,0.0031195952191424847,0.43154024384705847,0.4650935415133726
17,1.0,0.7512250880186663,0.8455040801246781,0.9141191849734392,0.314870313595296,0.7651437333424159
18,0.665854474386383,0.261856367150829,0.7964253344681693,0.15532450333188508,0.4722105461348788,0.470334245094429
19,0.0,0.41762864659246346,0.2512475296022173,0.7000505639958132,0.4342978637436934,0.36064492078683746
20,0.5609149535841,0.9634510278495403,0.25898518362084477,0.6705965509451461,0.8261341416285507,0.6560163715256364
21,0.0,0.9739034090418218,0.7933338507414411,1.0,0.26520443869234833,0.6064883396951223
22,1.0,0.11954709353319773,0.7405307383103982,0.3489779147064015,1.0,0.6418111493099994
23,1.0,0.3190520940006553,0.6367124684942675,0.7716825534006094,0.4486324011311443,0.6352159034053353
24,0.7746808179079561,0.0,0.223079211326905,0.4175957546276132,0.4143364732692607,0.365938451426347
25,0.9216500210762035,0.8729851517235301,0.40159385468684755,0.7518444863383539,0.5368452651749891,0.6969837557999848
26,1.0,0.0,0.48016692292970775,0.5894382066526478,0.270644243027586,0.4680498745219883
27,0.3295063967029721,1.0,0.23046223455535084,0.09867177868352825,0.8632841465259845,0.5043849112935671
28,0.5915264849495441,0.9450841090302738,0.15165108127977048,0.5036355233556006,0.17692626149306556,0.4737646920216509
29,0.7666569617845398,0.7483906622496357,0.6029078128806911,0.3887250201154363,0.7701428652986811,0.6553646644657968
30,0.0,0.44900620046656026,0.16237726877640632,0.7887797338106189,0.4357068328061963,0.36717400717195636
31,0.8388072461724609,0.055111953244743064,0.0347388547527563,0.048634396653858825,0.6961487957166279,0.33468824930808944
32,1.0,0.7287909279205946,0.2834346180246333,0.18588401012498992,0.6506717067107808,0.5697562525561997
33,1.0,0.5986603361713367,0.7289954440245139,0.15420712623893884,0.6632694104082982,0.6290264633686176
34,0.0,0.8697545335353071,0.5193241971465815,0.694867378275521,1.0,0.6167892217914819
35,0.5899821776926949,0.9460106933843834,0.587917891028662,0.32358742423322995,1.0,0.6894996372677941
36,0.0,0.434260226366739,0.5753613956177964,0.49882098815813125,0.8962089816103631,0.480930318350606
37,0.665854474386383,0.261856367150829,0.7964253344681693,0.15532450333188508,0.4722105461348788,0.470334245094429
38,0.0,0.0,0.40662258874307383,0.8458256246175807,0.7093439697662467,0.3923584366253802
39,0.5248992341633156,0.4042649877180827,0.2589524337252541,0.528349001483916,0.6059789109764967,0.46448891361341305
40,0.0,0.5678493739840308,0.571402599281594,0.23617265530327794,0.3065640680263495,0.3363977393190504
41,1.0,0.47297019733411866,0.9012172497314388,0.131671983252431,0.7571501094042186,0.6526019079444414
42,0.34448473715471645,0.6442678780915441,0.038482053405895576,0.725270356647876,0.044895728973544845,0.35948015085471535
43,0.0,0.8999448075172142,0.2890849515664853,0.5500275962413931,0.34532728142359914,0.4168769273497384
44,0.34111819987810155,0.2176793820717094,0.7821171903672933,0.6016204222553945,1.0,0.5885070389144997
45,0.28695016996583833,0.994263454066657,0.490195131717517,0.4513568784844896,0.5931013391888951,0.5631733946846793
46,1.0,0.885142256107304,0.9357501794119799,0.33830309219658083,0.8008245293901377,0.7920040114212006
47,1.0,0.43922340713989383,0.8522247386935019,0.7422283168511951,1.0,0.8067352925369182
48,0.6343698218075428,0.1940348672195314,0.7933330478007516,0.1639640270340663,0.4714924827398664,0.4514388493203517
49,0.3163249863501527,0.28473998771513803,0.30144754569981497,0.9341697602247014,1.0,0.5673364559979615
50,0.0,0.49679064691670477,0.08762170583596747,0.7516046765416475,0.6884360666259545,0.40489061918405483
51,0.09612344245738629,0.42894203971904143,0.8891611079054561,0.48436154354883076,1.0,0.5797176267261429
52,0.09158361305374915,0.7081188833180414,0.38633579174279187,0.1770614367743939,0.29510239462398985,0.33164042390259324
53,0.0,0.42473855989339265,0.7932505341544219,0.9391814233745538,0.7846583773553925,0.5883657789555522
54,1.0,0.6155343647073435,0.2974587880433389,0.31824045139046714,0.6129969976666543,0.5688461203615608
55,0.03161731138088819,0.6872865680833533,0.370632924979618,0.9777840534932664,0.12431704020361214,0.43832757962814756
56,0.3666456622529272,0.25454756884455204,0.2074283851031961,0.127273784422276,0.7215097379941688,0.33548102772342403
57,0.0,0.6780869641645105,0.30468519225997953,0.26237706681977,0.3713129239910148,0.323292429447055
58,0.35917574519600726,1.0,0.21992182298552684,0.8024315091751688,0.4007292404728256,0.5564516635659057
59,0.5134069126221729,0.7830011279479003,0.4324357838524655,0.6141440234298018,0.608935681410996,0.5903847058526672
60,0.0,0.3720606464778487,0.6996896153560075,0.6317537346754295,0.7434093292026888,0.4893826651423949
61,1.0,0.0925687990617219,0.559312905631164,0.7676551626627783,1.0,0.6839073734711328
62,0.4500136894458005,0.5766275493649008,0.019128322779195635,0.42416244191788244,0.7865297620233987,0.45129235310623567
63,0.5983031235372712,0.18722879730889488,0.939440089225069,0.6303913601365909,0.29368889724047575,0.5298104534896603
64,0.3386284183801954,0.0,0.6171916603147043,0.5900333458256307,0.9896481770261853,0.5071003203093432
65,0.0,0.5794401632004582,0.3806541011017699,0.7251549989007261,0.19152440910421356,0.3753547344614336
66,0.09570974439763828,1.0,0.1254636293702629,0.6920216567328991,0.21251261632620524,0.4251415293654011
67,0.8276407529625348,0.9941259700548171,0.16226224099893144,0.41625389567284954,0.15101867362131105,0.5102603066620889
68,0.17728909462495687,1.0,0.7209219874867966,0.7969223065472327,0.025083089606975827,0.5440432956531924
69,0.4695031194245127,0.5092006437824103,0.6961036835419506,0.28465663470770286,0.09677912050340318,0.41124864039199593
70,0.0,2.1999999999522405e-5,0.5205045285178925,0.6535453050841705,0.1637486722075134,0.2675641011619152
71,0.8217999689393953,0.5289520228365018,0.7661387953693004,0.39593977682707393,0.9753877930235152,0.6976436713991574
72,0.2572714066941836,0.12047430538016549,0.45636250994656613,0.12982991034095392,0.3111081445484605,0.25500925538206587
73,0.4412868407823271,1.0,0.5148617310040983,0.3061564592869842,0.808261197596698,0.6141132457340215
74,0.16926171455597847,0.35552497799507926,0.42061396537050477,0.42984862119947953,0.6912884947421892,0.41330755477264625
75,0.7739424261762144,0.29524404945023736,0.7984423372479543,0.31319626041977466,0.8481810601226131,0.6058012266833588
76,0.5798787704958036,1.0,0.31111280238464273,0.7028489686966113,0.5695122112583033,0.6326705505670722
77,3.666666666587067e-5,0.0,0.26540618538357136,0.3174211858288853,0.16090042502523394,0.1487528925808713
78,0.33173286474436814,0.9575903629068038,0.5302940264951401,0.19903505217995443,0.2865694045681322,0.4610443421788798
79,0.9917481526634779,0.11292417987483264,0.7517682530006833,0.3199804372613449,0.1734980995090239,0.4699838244618726
80,0.5323631539826383,0.8920341947931895,0.5441732933907222,0.5824848392810472,0.9941849209592288,0.7090480804813651
81,1.0,0.6229328608767549,0.4832553268468189,0.7453807031422205,0.43561743717013685,0.6574372656071861
82,0.634153884478128,0.3576300595602969,0.09863160127500102,0.3002838316596676,0.30338578003496164,0.33881703140161107
83,0.5450634643070079,0.9729639214157956,0.7531430215606633,0.6751227184803321,0.9110416070577748,0.7714669465643147
84,0.16838948531544368,0.2886697375076464,0.6277083143284364,0.35566513124617644,0.3203956053686896,0.35216565475327855
85,1.0,0.3117321871719864,0.5899988291848506,0.15586609358599318,0.7639516369846301,0.564309749385492
86,1.0,0.2506415301532725,0.6481761473371855,0.6601714399450154,0.10618425642193129,0.5330346747714809
87,0.4164450700365049,1.0,0.7595438261264293,0.7842979077911921,0.20023758158335472,0.6321048771074962
88,0.23115244292364334,0.9410346783571332,0.4813999456345831,0.8386640716809548,0.8652058984165929,0.6714914074025815
89,0.09410047016089515,0.24353971790346268,0.5262816642464038,0.3528409723265147,0.6160296934413112,0.3665585036157175
90,0.6138106530377885,1.0,0.4847607725242282,0.6537226122636022,0.5863746001067649,0.6677337275864768
91,1.0,0.528140855882518,0.3470604248153698,0.2838018475026047,0.1811870340834428,0.468038032456787
92,0.30491981890485487,0.0,0.28531421101315335,0.5083731600193153,0.6735275938530465,0.354426956758074
93,0.5327956701274885,0.28623107152420896,0.5541435160802088,0.2592766719446893,1.0,0.5264893859353191
94,0.0,0.37012471373779393,0.6564277534121432,0.026937437384126905,0.6116649484687096,0.3330309706005547
95,0.9301488915908651,0.8309019387681629,0.4354320442325948,0.3709553325227405,0.3934365238972134,0.5921749462023154
96,1.0,1.0,0.8335647071431229,0.39535807279209256,0.3674924996381691,0.7192830559146769
97,0.21529609823636905,1.0,0.7498183545754182,0.6646105596885571,0.22454902690929035,0.570854807881927
98,0.9810911534995387,0.5790065263209649,0.15908811291838207,0.28762852423065766,0.3462647859348851,0.47061582058088564
99,0.20675206686736244,0.12316277958243085,0.4968708095639256,1.0,0.8129103739592025,0.5279392059945843
100,1.0,0.7747957540877922,0.47402436501856043,0.48305502164981584,0.24724071135482595,0.5958231704221989
101,1.0,0.36111663314019693,0.753816685180781,0.6444576705720434,0.29796887917183057,0.6114719736129703
102,0.0,0.0,0.10263232858315247,0.5790354441401233,0.5777475015690771,0.2518830548584706
103,0.6156618087753215,0.5721502405112693,0.5149220866668609,0.5209796350109408,0.09322932656869592,0.4633886195066178
104,0.5711184439890448,0.029256217744651487,0.25347155413325606,0.5838812269627355,0.9355982401654005,0.47466513659901766
105,0.6009678366067288,0.5037634492800285,0.8877920213301803,0.25227572828477607,0.7222850210092976,0.5934168113022023
106,0.0,0.5565984969564393,0.4245615451882573,0.9383335821259317,0.2534811845401453,0.4345949617621547
107,0.7309881978510995,0.10359839352247716,0.87722806365586,0.9538023604297802,0.3375220592887013,0.6006278149495836
108,0.346686981436666,0.09042872912712997,0.0645919493765214,0.5842212689909173,0.1391428799758047,0.24501436178140787
109,0.3895868807962407,0.8292493052000548,0.6219647819999606,0.4411117907320239,0.5324565049944349,0.562873852744543
110,0.7826885517631795,0.7381899091544035,0.5014702288286507,0.4151934344710462,1.0,0.687508424843456
111,0.0,0.838430867024458,0.3340564771207017,2.0000000000020002e-5,3.3333333333366674e-5,0.23450813549569866
112,1.0,0.24405063979849267,0.6663538148254305,0.5812907142605885,0.022567366280131416,0.5028525070329286
113,0.27245970131591174,0.6367960909412463,0.47706847869212826,0.6012231769107463,0.802669924215628,0.5580434744151321
114,0.7987626220140348,0.5877676401373323,0.4490905821189653,0.6288122282878863,0.714584350348131,0.6358034845812699
