Num,R_1,R_2,R_3,R_4,R_5,Average
1,1.0,0.8488351422340022,1.0,1.0,0.6914460940005424,0.9080562472469088
2,0.4500419051125971,0.6424672837458838,1.0,1.0,0.4174369832393154,0.7019892344195593
3,0.5845792125185789,0.8413369598058282,1.0,1.0,0.8062448192439677,0.8464321983136749
4,0.955752006587185,1.0,1.0,1.0,1.0,0.9911504013174369
5,0.0,0.0,1.0,0.9958455408048728,0.8263087169131783,0.5644308515436103
6,0.0,1.0,0.972631882693874,1.0,0.8898311637276477,0.7724926092843043
7,0.4168681945140604,1.0,1.0,0.9161846969083415,0.9889936413097353,0.8644093065464276
8,0.42702006369609224,0.6932156069496265,1.0,0.5979029184769842,1.0,0.7436277178245405
9,0.665617066534327,0.8345566909713507,1.0,1.0,1.0,0.9000347515011355
10,0.39091685175784585,1.0,1.0,1.0,0.8795357962130823,0.8540905295941856
11,0.8165975509119723,0.8120855081158025,1.0,1.0,0.6887248215399493,0.8634815761135448
12,0.5174650839820214,0.8674717183064917,0.9340203123564105,0.81681970616111,0.9409560631937408,0.8153465767999549
13,1.0,0.2902967841061933,0.970963577611552,1.0,0.8585988377181848,0.8239718398871861
14,0.7020729344251462,0.6126938689367505,0.7949083732142211,1.0,0.877054482471475,0.7973459318095186
15,0.4988710667801359,1.0,1.0,0.9255200043363915,0.779514721546374,0.8407811585325803
16,0.6244723266288383,1.0,1.0,0.020280005597182533,1.0,0.7289504664452042
17,0.5647843085870833,0.7070066583013175,0.6672611786032651,0.7549712451577946,1.0,0.738804678129892
18,1.0,1.0,1.0,1.0,0.9497805649813393,0.989956112996268
19,0.0,0.382697613381444,1.0,1.0,0.6029954030236839,0.5971386032810255
20,0.33739863772728423,0.561990753153948,1.0,1.0,1.0,0.7798778781762465
21,0.0,0.8449851802800558,0.640122605935904,0.8224744876233535,0.7653423922988509,0.6145849332276327
22,0.7955450783089569,1.0,1.0,0.7818065668053856,0.5933493280935705,0.8341401946415827
23,0.4134973105435952,0.811062316015606,1.0,1.0,1.0,0.8449119253118402
24,0.9681642213540609,0.0,1.0,0.6086227394765222,1.0,0.7153573921661167
25,0.5964390077401148,0.7579834804354808,1.0,1.0,1.0,0.8708844976351191
26,0.456624406906099,0.0,1.0,1.0,1.0,0.6913248813812197
27,0.323004685188638,0.6888494205272806,1.0,0.5733097220792819,0.6333878271123945,0.643710330981519
28,0.3685776418773294,0.8583600147849008,1.0,1.0,1.0,0.8453875313324459
29,1.0,1.0,1.0,1.0,1.0,1.0
30,0.0,0.85144803056429,1.0,0.8044620010219639,0.8564742373514861,0.702476853787548
31,0.6161939242643149,1.0,1.0,1.0,0.6286828017397901,0.8489753452008209
32,0.47417863754515016,0.8605610144404191,1.0,1.0,0.9026962564769095,0.8474871816924958
33,0.8679706737990655,1.0,0.8446437600720644,1.0,0.9814324771855036,0.9388093822113268
34,0.0,0.8806594145442035,1.0,0.6854162373410153,0.7303538695503677,0.6592859042871173
35,0.5065260449600937,0.9335398992467644,1.0,1.0,0.6352492659985136,0.8150630420410744
36,0.0,0.4486306047067643,1.0,1.0,0.8103490051964254,0.651795921980638
37,1.0,1.0,1.0,1.0,0.9497805649813393,0.989956112996268
38,0.0,0.0,1.0,0.9462262085047269,0.6196928101811043,0.5131838037371663
39,0.4559909908983772,1.0,1.0,0.6705943059024115,0.8935588973871623,0.8040288388375902
40,0.0,0.8747295548984165,1.0,0.5225370332796724,0.646038130636677,0.6086609437629531
41,0.6138068404870537,1.0,0.9204821824434952,1.0,0.7679077804757681,0.8604393606812634
42,0.5584537753525,0.7010550769271428,1.0,0.9154333290532812,1.0,0.8349884362665847
43,0.0,0.8132911316707736,0.5669758912997909,0.5745010524323111,1.0,0.5909536150805751
44,0.40679962509464906,0.4102500507948754,1.0,1.0,0.6042410883234298,0.684258152842591
45,1.0,0.9666299260506889,1.0,1.0,0.5632920190685189,0.9059843890238415
46,0.36314512083619893,0.9526092647568304,0.8112133968718208,1.0,1.0,0.8253935564929702
47,0.2933920273930694,0.9696006405408862,0.9852747376947235,1.0,0.6666916307943002,0.7829918072845958
48,0.9411755138409786,1.0,1.0,0.6641229347236536,0.5067927996078364,0.8224182496344937
49,1.0,1.0,1.0,0.8817060874499119,0.6215531321147447,0.9006518439129312
50,0.0,0.6264184554860065,1.0,0.786598558141553,0.9381149563459983,0.6702263939947116
51,0.24453433791523185,0.9530952695290553,0.7384538189029963,1.0,0.6273721629258332,0.7126911178546234
52,1.0,0.7756840260782268,1.0,1.0,1.0,0.9551368052156454
53,0.0,0.7022149513720126,0.8334031847894849,0.8575554241386764,1.0,0.6786347120600348
54,0.6013903670421306,1.0,1.0,0.7641885776221505,1.0,0.873115788932856
55,1.0,0.8748027570581531,1.0,0.7374273731676837,0.6413825353255362,0.8507225331102746
56,1.0,1.0,1.0,1.0,0.8315806996371566,0.9663161399274314
57,0.0,0.9068714983291216,1.0,1.0,0.6847569859553335,0.7183256968568911
58,0.35773814595424225,0.5736768942472821,1.0,0.6737026931693014,0.6749556516931121,0.6560146770127876
59,0.8949822199373126,1.0,1.0,1.0,1.0,0.9789964439874626
60,0.0,1.0,1.0,0.5594279325303188,0.692733448199756,0.650432276146015
61,0.37174803090979,1.0,0.847824537771521,0.9869560423674545,0.72111275673012,0.7855282735557771
62,0.3015602227472053,0.9505591322801491,0.1922932438090901,1.0,0.8859706019966698,0.6660766401666228
63,0.7008174637025705,1.0,0.858479771258646,0.6572151259233626,1.0,0.8433024721769158
64,1.0,0.0,0.9174945882304659,0.6792319635337577,0.9900455093769134,0.7173544122282274
65,0.0,0.6614795788081831,0.634296385017365,1.0,0.48817771242496666,0.5567907352501029
66,0.10204948454591924,0.6510459511209985,1.0,0.6533979915175316,1.0,0.6812986854368899
67,0.41096672230731834,0.6254446398747117,0.7122862778601274,1.0,1.0,0.7497395280084315
68,1.0,0.6014769631457688,0.8449060288698658,0.776104120926849,1.0,0.8444974225884968
69,0.4852617177535366,0.9653115242875621,0.9049669129273558,0.6949569949003168,0.17604280675029418,0.6453079913238131
70,0.0,1.0,1.0,1.0,1.0,0.8
71,0.9969458046778746,1.0,1.0,1.0,0.7040487316453966,0.9401989072646544
72,1.0,0.19847076195569546,0.59275296658189,1.0,1.0,0.7582447457075171
73,0.7762973051239085,0.8254697104300159,0.8623636752220417,1.0,0.9172868326036059,0.8762835046759143
74,0.11965559171447308,0.7170332606901084,1.0,0.6356570407386327,0.7522365779376122,0.6449164942161654
75,0.741323546607769,1.0,0.9659715700042782,1.0,0.8795571622000794,0.9173704557624254
76,0.4284881772411968,0.6145304236230296,1.0,0.9898748725745207,0.7705278910285934,0.7606842728934681
77,1.0,0.0,1.0,0.7752290885043764,1.0,0.7550458177008753
78,1.0,0.7136794093463944,0.9475789252925848,1.0,0.43639336009746293,0.8195303389472886
79,0.6447694550203652,1.0,0.7723481667927113,0.8759190537235095,1.0,0.8586073351073171
80,0.5872613361953798,0.7895591674845,1.0,1.0,0.6888253006429452,0.813129160864565
81,0.4241153809152402,0.5970639006458318,1.0,1.0,1.0,0.8042358563122145
82,0.9769062314531584,1.0,0.4249173490633535,0.8884413542083776,0.6709154850485036,0.7922360839546786
83,0.4910193147702983,0.7341412930745773,1.0,1.0,0.9522978154324571,0.8354916846554665
84,1.0,0.5165460695622948,1.0,0.572442838167099,0.664955518368141,0.7507888852195069
85,0.4957430342443078,1.0,0.8132513031915471,1.0,0.8958756773003701,0.840974002947245
86,0.3311186875849151,1.0,0.7196366391526893,0.5701946441859417,1.0,0.7241899941847092
87,0.5473957040713567,0.6547617058058585,0.9699892700003216,0.8615580437940389,0.8013467842625064,0.7670103015868165
88,1.0,0.8005770884742044,1.0,0.9343099478677667,0.9892918049286892,0.9448357682541321
89,0.08231643134925468,0.2843827041571174,1.0,1.0,1.0,0.6733398271012744
90,0.5724825291517758,0.6627175609214557,1.0,0.8639907045173343,1.0,0.8198381589181132
91,0.5952519462812133,0.7258758954717702,0.6787060297775726,0.31663913487112355,1.0,0.6632946012803359
92,1.0,0.0,1.0,0.9324530396617464,0.8400723825735325,0.7545050844470558
93,0.6164792992728033,0.5332241997797681,1.0,1.0,0.5538084809129885,0.740702395993112
94,0.0,1.0,1.0,1.0,0.4632254032559226,0.6926450806511845
95,0.9394665818770549,1.0,1.0,0.5715278793212019,0.5134824738588379,0.8048953870114189
96,0.5784253127605461,0.7518357120802625,0.7952498629967896,1.0,1.0,0.8251021775675197
97,0.9588881761197111,0.721387050654728,0.8470900417348349,1.0,1.0,0.9054730537018548
98,0.955752006587185,0.6172270589415261,0.7366369843069286,1.0,1.0,0.8619232099671279
99,0.27655514172782103,1.0,0.8852609366190273,0.9158054961349457,0.6143797431432557,0.73840026352501
100,0.5265734686462575,0.6378707567097054,1.0,1.0,0.7956108229186236,0.7920110096549173
101,0.3037453814499494,0.8726871123105303,0.730086902078537,0.8621803859019719,1.0,0.7537399563481977
102,0.0,0.0,1.0,1.0,1.0,0.6
103,0.34510076616584584,1.0,0.9957806786944579,0.84034198579065,0.4630490838663046,0.7288545029034517
104,0.6590421614173672,0.31117130273342564,0.6733259088526975,0.6954694124297349,0.971048110437502,0.6620113791741454
105,0.8278001681038134,0.9984302869402935,0.8518142321845575,1.0,0.9558273135589576,0.9267744001575243
106,0.0,0.7505396241050405,1.0,0.907415111291291,0.7676276977675078,0.6851164866327679
107,0.678571315861326,1.0,1.0,0.8944317058312947,0.7717426985440904,0.8689491440473424
108,0.19861071961085475,1.0,1.0,0.7461325923765221,1.0,0.7889486623974754
109,0.6654976690634341,0.5482492994347165,0.7015784021456595,1.0,0.9508844970753794,0.7732419735438378
110,0.7464183903235178,1.0,1.0,0.6947347276411332,0.8741607034409757,0.8630627642811254
111,0.0,0.9332833193991937,0.5913748273729589,1.0,1.0,0.7049316293544305
112,0.2894859532948672,1.0,0.8840153631059559,0.44297902245580645,1.0,0.7232960677713259
113,1.0,0.8263417501980308,1.0,1.0,0.8758616822407131,0.9404406864877488
114,0.6535107903924138,1.0,1.0,0.8259278263017056,0.7846408141668344,0.8528158861721906
115,1.0,0.5484245391009689,1.0,1.0,1.0,0.9096849078201938
116,0.5914282919808798,0.8885488276726357,0.6726077566963328,1.0,0.6170043894557111,0.7539178531611119
117,0.3698995642299675,1.0,1.0,0.5180246434838659,0.573001334823427,0.692185108507452
