Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,0.23916113721789925,0.4818220035952876,0.522303081859711,0.8422905244003184,0.9910853789445675,0.5300320655004698,0.8198572959390213,1.0,0.6783189359321593
2,0.6180770246680944,1.0,0.9176344833727608,0.3383355409180381,1.0,0.3823655166272392,1.0,0.5764490847915867,0.7291077062972149
3,0.6847298403429296,0.9006970197493925,0.9120564668160087,0.6666833699091347,0.7768242654058338,0.7239645511624926,0.5427955434078624,0.36704918566855865,0.6968500303077766
4,0.7550789004913608,0.904105986098172,0.5065581229824972,0.7188909798435863,0.8318692268628786,0.4855510118738622,0.4598799056445369,0.17780472676735384,0.604967357570531
5,1.0,0.7854996961298407,0.9752177544782897,0.8212820260297156,0.367401792316783,0.0,0.3936655040699361,0.8005295119709505,0.6429495356244395
6,0.7728901867509601,0.010749736294610734,0.9236324553185898,0.86355490662452,0.8128693199736243,0.5437295206190562,0.6495565836765198,0.5795777614575937,0.6445700588394343
7,0.8790051468250228,0.41291845038780584,1.0,0.6148340080758817,0.7747415761242976,0.8618264416402771,0.922886746291997,0.3285873088635124,0.7243499597760994
8,1.0,0.7438503608519137,0.9384558838845799,0.8260366902377831,1.0,0.7871434465812244,0.772496494069173,0.607550203640373,0.8344416349081308
9,0.07572632197184015,0.2970449995108393,0.8381400504419814,0.1267879190868415,0.978103149786639,0.003024634073707233,0.22322893441146133,0.6478102573519768,0.3987332833294108
10,0.7361006973820579,0.6099385193996038,0.4900614806003964,0.5811650846452601,0.9799241081652416,0.02842982014228071,0.728711627108662,0.5600379459173792,0.5892961604201102
11,0.1243381548182221,0.8764755575805522,0.39982848880682487,1.0,0.5515686753988943,1.0,0.5927286153993142,0.802198833435557,0.6683922906799206
12,1.0,0.14441218476967832,1.0,0.8863926869884943,1.0,0.7212893783534868,0.8988059971661342,0.2427211561329182,0.736702675426339
13,0.5757917363171461,0.7490765485316416,1.0,1.0,0.6965315787592524,0.9958181749896018,0.7989384525602882,0.8579115723029537,0.8342585079326106
14,0.045415327285027736,1.0,1.0,1.0,0.5120880953772612,0.10829593958801315,0.8873956888797242,0.8073385937003332,0.6700667056037949
15,0.7497032315480983,1.0,0.9751483842259508,0.5425561779319898,1.0,0.9927540103968241,0.36859143434602176,0.8260337916066085,0.8068483787569367
16,1.0,0.42378234487590094,0.2677325278979667,0.8095566332736545,1.0,0.30446616787402264,0.9641319941434525,0.5534783996753183,0.6653935084675395
17,0.6093061065028975,0.006215412383623331,0.7652685609939377,0.9828833340500367,1.0,0.9858880365105279,0.9435822777425947,0.7804196295075959,0.7591954197114016
18,0.7391730221363554,0.6402391207170666,0.5574140222519081,0.33308085741583754,0.13336218298606206,1.0,1.0,0.5211847214528753,0.6155567408700131
19,0.3399911853203443,0.5906503818082998,0.6204534427551556,0.9510840759344755,0.7128800029485247,0.12933861670442276,0.04802379374517025,0.5761826140253961,0.4960755141552236
20,1.0,0.8738413643965939,0.9292896620361198,0.34637763293960905,0.3558377439850477,0.6414559145817783,0.8441622560149524,0.4524033345698512,0.680420988565494
21,1.0,1.0,1.0,0.7097186037273514,0.6355580236949063,0.570949268799402,0.4453180354517974,0.6762538788210294,0.7547247263118108
22,0.3079486069928056,0.40580445830425693,0.37452602947656927,0.24137349229489335,1.0,1.0,0.8588939544500366,0.4282733698614564,0.5771024889225023
23,0.7118407969783185,0.034341196184544676,0.5509037203356323,0.7703621566839132,1.0,0.2207849409250133,0.5917533488516139,0.45515712376551654,0.541892910465569
24,0.5912600953349958,0.4525661774901421,0.7941395450123475,0.6821159846809117,0.8014183587916179,1.0,0.6196223994309428,0.8071427192999748,0.7185331600051166
25,0.9112678421681204,1.0,0.766532708083428,1.0,0.998931956979949,0.495357705977629,0.8904827242681915,0.4554883319424018,0.8147576586774649
26,0.6197844715203685,0.4802155284796314,0.8179639938562191,0.9410180030718904,0.053543654418626296,0.4132970401613237,0.5651028036436245,0.32813532543695784,0.5273826025735802
27,0.9157773591951919,0.46029798899161173,0.3598674209741287,0.5853210556241161,0.4530355412421742,0.6690879644442463,1.0,0.786173728691896,0.6536951323954205
28,0.9184103072304538,0.5457005605941206,0.7841608691005969,0.8581591340535729,0.9232997077026825,0.15607426722740292,0.9419504459190615,0.19354565004705945,0.6651626177343689
29,0.9565394618990357,0.6302488150618454,1.0,0.8357147761220864,0.4995998242224836,2.0000000000020002e-5,0.17142783041174298,0.6966770113141983,0.5987784648789242
30,0.7091729550848772,0.735935677502127,0.9421376251661989,0.7269284680365427,0.8921334971503025,0.6060017861512135,0.9125455113877774,0.827114194328064,0.7939962143508879
31,0.8496578251613262,0.310773548268623,0.5889665136019008,0.35099233730193363,1.0,0.9501140582795581,0.5479656214054538,0.8996789167264918,0.6872686025931609
32,0.11052138411517644,0.1724320886941913,0.1912276115711975,0.5019219428252077,0.4633826593539587,0.906754985039524,0.5735212795493335,0.6519487450833847,0.4464638370289967
33,0.45625092427295055,0.491133713837818,0.4188166564459739,0.7244603927488327,1.0,0.25535218976368346,0.856435292637334,0.22977286905028096,0.5540277548446092
34,0.8312047036220792,1.0,0.22611346001393362,0.8220281704827401,1.0,0.5391692062687611,1.0,0.720646548436203,0.7673952611029646
35,0.17832768940628688,0.8041512044897133,0.841283884111807,0.6000810001386123,0.9275184339849132,0.8737417949067674,0.7272742874846375,0.8492924187437213,0.7252088391583074
36,0.45839769189240115,0.6154757765712077,0.5220442797271768,1.0,0.30413498665948013,0.7419823436470091,0.5435110018177471,0.7290088281764955,0.6143193635614398
37,0.632836066641968,0.7026109397168262,0.7990479666058339,0.5495630721325925,0.9215133766605723,0.6753401190180277,0.8876502886465109,0.5626879041014878,0.7164062166904774
38,1.0,0.9963825431776547,0.14176205213250082,0.4878503365503215,0.3107017401535894,0.8097226846137356,1.0,0.9352038218357858,0.7102028973079485
39,0.4740728790767399,0.33656785590304716,0.7743441238978416,0.9585892961399669,0.7238241951054598,0.7405933366509865,0.6457111924870446,0.1832351140393018,0.6046172491625484
40,1.0,0.6471881092342119,0.8396687279765008,0.2505915661564054,0.620282680969696,0.4440575297959415,0.45458058163981163,0.2505976078230717,0.5633708504494549
41,0.8422527966250388,0.9042389647983456,0.45837316618250357,0.6618932999099048,0.9899304781478078,0.8173025025406223,0.8730968000704945,0.5138125953313812,0.7576125754507623
42,0.8048209043591008,0.11555442303456842,1.0,0.4078842485339986,0.742233692872751,0.6475895478204496,1.0,1.0,0.7147603520776086
43,0.8567566424678423,0.6841934524109755,0.10821776186224097,1.0,0.715036250151428,0.7031199036904858,0.6527777877208621,0.26225987681874857,0.622795209390323
44,0.2297669433833355,1.0,0.5599230110698766,0.0,1.0,0.9979428637282234,0.628697620194358,0.6593892554206561,0.6344649617245562
45,0.4847918565465577,1.0,0.2962729743760875,0.6302966839102061,0.8471338134718842,0.9032865587937186,0.6736483131330815,0.9756726609007199,0.7263878576415319
46,0.9822811907678921,1.0,0.9915958782897768,0.5461455300865453,2.0000000000020002e-5,0.7336774138634267,0.7604540007638635,0.5764566870244348,0.6988288375994924
47,0.9719567987184371,1.0,0.7324616755413538,0.6594863406996789,0.895511078736097,0.686338417454464,0.43308551488005087,0.5029332465557969,0.7352216340732348
48,0.5478077633886238,1.0,0.4217495715144627,0.6566332023556173,0.9228832018970403,0.5605349029105814,0.8223575861433943,0.800128047255856,0.7165117844331971
49,1.0,0.3618799489864105,0.39260922094176726,0.46937387206430403,1.0,0.6432911019895029,0.7376037834592643,0.2673201205407235,0.6090097559977466
50,0.3537855433892316,0.595261566962168,0.7301719645140826,0.9378210293134164,0.8113947635775143,0.42271803816655934,1.0,0.8439072134043115,0.7118825149159105
51,0.15847681832162397,0.3312743080045816,0.35692505382755063,0.8071441475312083,1.0,0.7681085041968452,1.0,0.583923452812142,0.625731535586744
