Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.44648070031387393,0.6824690289115738,0.5485299037293699,0.3887748818828919,0.3466461931988615,0.1742036952039116,0.4311840672067471
2,0.45048405221352344,0.6145282302338317,0.5457133741118163,0.43462705451803973,0.2660361548580958,0.2512491266380268,0.42710633209555565
3,0.3045454869101437,0.6330069355890728,0.5384618430251263,0.45337842199090567,0.25539038680252546,0.2512586217527825,0.4060069493450928
4,0.34449079097898966,0.5070438104719027,0.6154236378130862,0.497757023637271,0.33187758289323316,0.25560259433095966,0.42536590668757374
5,0.5690355802142115,0.6186691133641467,0.5575675356366495,0.3725493336479076,0.2620829327456731,0.18067652349898158,0.42676350318459505
6,0.511736582215959,0.6082365676645443,0.4109621044217641,0.4131610254154579,0.32182152352189486,0.2084039426602987,0.4123869576499865
7,0.6500455221384,0.5426419576558666,0.6044398787463575,0.483551902997086,0.4281583278990217,0.3010867685751716,0.5016540596686505
8,0.4899226270920084,0.619188937233993,0.6843365091361991,0.5989533567043418,0.48687883942849924,0.1921159682756927,0.5118993729784557
9,0.6675848102902758,0.47323132243511334,0.5366286494042887,0.36600905039612985,0.25492203637108096,0.1744199388962066,0.4121326346321825
10,0.31724556919081126,0.6841707034580836,0.4584826273991485,0.38998816460038105,0.2571455304560622,0.16859729322324474,0.37927164805462193
11,0.885432802019926,0.8518475705947682,0.6845658173665251,0.6151347701121044,0.4567683732308718,0.2672069171888388,0.6268260417521724
12,0.6518512196533365,0.6884078245430498,0.5254536881496632,0.4287450198710522,0.34036671877389413,0.18039982874424884,0.46920404995587406
13,0.5361171730563151,0.7318988416951773,0.6020113660122416,0.3192472407947712,0.4688618707991089,0.22984623728043546,0.48133045493967486
14,0.1740482744490499,0.9327685145712874,0.6068554260128143,0.2824124515125708,0.4952527989502298,0.20810052166459977,0.4499063311934253
15,0.6845675163561882,0.7409161460719917,0.4694483504100265,0.4120410772622327,0.3304917557016849,0.2774939066448309,0.48582645874115915
16,0.7093484545305876,0.3057100174939249,0.6010110695697322,0.6707677477321761,0.302936145574713,0.20195743038314187,0.4652884775473793
17,0.7651286310807842,0.6216029034050291,0.4787388929504608,0.5262164109960353,0.34212937017762973,0.2611007563458394,0.49915282749262974
18,0.3970081028449666,0.5724242414253747,0.46404269705948414,0.46761906974306855,0.22808524701608085,0.17068896007530712,0.38331138636071366
19,0.2724901222249449,0.43335152398625587,0.5309484215778687,0.34353443277457824,0.2576508245809337,0.16899547482187285,0.3344951333277424
20,0.5874983135043362,0.7079541596139907,0.5174552712733008,0.6737015732638258,0.34741643131572364,0.23161095421048247,0.5109394505302766
21,0.5587440896488486,0.6197042070586607,0.5631944696066622,0.4445618511297933,0.35468117555606693,0.21832004091046772,0.45986763898508315
22,0.753233541540689,0.5626560459427091,0.29731452135027686,0.6259534323404982,0.28628837250848294,0.20393794439717705,0.4548973096799722
23,0.6495197747291518,0.39195647638686854,0.5592004116676866,0.5083373685219809,0.3201654771392825,0.18077939329468812,0.4349931502899431
24,0.3634098280915582,0.49871168015491163,0.4066487930128118,0.4869310355289642,0.33288785454527214,0.2098666413108806,0.3830759721073998
25,0.5124788896624874,0.598926708983145,0.4487337394188753,0.5784878394825981,0.3448627702434635,0.2062390787725558,0.4482881710938542
26,0.7926634578523214,0.40829334521334243,0.5000648780721183,0.4895638974240108,0.3713283290148936,0.22871489886045426,0.46510480107285673
27,0.6135386072653889,0.515613762819767,0.4064142673207612,0.3732103037746638,0.3253161263419875,0.27068344902701447,0.4174627527582637
28,0.4283518676360213,0.6536215626184687,0.5994376817797956,0.340349376061681,0.5362697941011284,0.2940096068256951,0.47533998150379836
29,0.36661175157936754,0.595848838742645,0.6056435376456564,0.566293962307594,0.45533968948520653,0.2983800794408884,0.48135297653355963
30,0.390277225483965,0.5862711593736197,0.45321071929159956,0.37928498859896775,0.28461771040772116,0.1902319190892362,0.38064895370751817
31,0.6489802619955078,0.41946670192634045,0.39792035942171944,0.3888386091552951,0.29160593065473994,0.2162962981188705,0.39385136021207884
32,0.5908863469292553,0.6609212443239945,0.4250729004075541,0.4039689992973319,0.30976396497563535,0.19451355462672257,0.4308545017600822
33,0.3556386793566386,0.4510757380604333,0.4415090905334622,0.39309276317325514,0.30668673422804527,0.21390280793456123,0.36031763554773266
34,0.5954411287491657,0.6150003774906131,0.490980176698839,0.5993547549297226,0.3569145819323422,0.19661126055924333,0.4757170467266543
35,0.7004099841538562,0.5551959874672755,0.6004996406524059,0.6025905146573066,0.2875626148761441,0.2099095362455728,0.4926947130087602
36,0.7698114968085777,0.25049242878806127,0.5994369148533052,0.4130583873502111,0.4648089419874893,0.20575448793066833,0.45056044295305225
37,0.29252243771713277,0.5716634826762294,0.5524305385878249,0.5481899560309068,0.3403065754377754,0.1871082481532809,0.4153702064338583
38,0.40380906467269523,0.47008917657208904,0.46289593774507104,0.3590826746864751,0.2693120060148563,0.2151569922752121,0.3633909753277331
39,0.6779206149333374,0.6716368949315058,0.5999574706120953,0.4645127934275523,0.3195784569099763,0.20395569533256772,0.48959365435783914
40,0.6065474136009393,0.43732512537780155,0.6112570878102599,0.36832174070763235,0.2651471917971847,0.18594698397652706,0.4124242572117241
41,0.7096230736065635,0.6367619321180397,0.557175564827792,0.4329717694995069,0.4214815606802154,0.21102484054060888,0.4948397902121211
42,0.49423947078088487,0.5962915401734189,0.4649097592889338,0.43051881942244463,0.3187669640589654,0.21949565598881174,0.4207037016189099
43,0.6338787181877604,0.6358916539739701,0.419337340171458,0.3737880640131249,0.24402218089963046,0.27879346510984504,0.43095190372596487
44,0.7044491199727839,0.6569841286591853,0.5990892872125271,0.40057633153706323,0.4590258214188615,0.2012198350520945,0.503557420642086
45,0.6606315084646058,0.5862535527170502,0.5466134885875708,0.38779587729544435,0.2954201963302934,0.16448294418312423,0.4401995945963481
46,0.7922310512546145,0.7899791846537783,0.6368122014453554,0.4637468987221291,0.32352430708367325,0.2508174583352575,0.5428518502491346
47,0.6794762591815953,0.6637481473777661,0.5995424874770624,0.4648924589296976,0.49868309187482246,0.18626278693830706,0.5154342052965418
48,0.3298024370487812,0.7061185271006214,0.5040874714378375,0.5024680797028296,0.30245248286270243,0.19931876399400308,0.42404129369112914
49,0.3798689843560882,0.6617535370283059,0.4873416250982507,0.37829154254356984,0.2924049750589504,0.19265512496708675,0.3987192981753753
50,0.6099846513571935,0.7461721325453645,0.5481109475678585,0.41530741421126055,0.4027992288988656,0.3549636301353971,0.5128896674526566
51,0.6451647278969681,0.46487996820755123,0.5157939568480415,0.3885109567203782,0.25256731132841004,0.16460454278088224,0.40525357729703854
52,0.6527191435272056,0.5006975141841261,0.5196432992526677,0.39756064797919444,0.2376540357121404,0.2185865521602515,0.421143532135931
53,0.3542776828995437,0.5854091761943241,0.4617869118246868,0.3242042352666522,0.2994271361208303,0.18053393649121943,0.36760651313287607
